fecha,real,referencia,residuo,umbral_MW,anomalia
2025-10-21 16:25:00,27510.0,27451.0,59.0,412.65,0
2025-10-21 16:30:00,27622.0,27510.0,112.0,414.33,0
2025-10-21 16:35:00,27701.0,27622.0,79.0,415.515,0
2025-10-21 16:40:00,27851.0,27701.0,150.0,417.765,0
2025-10-21 16:45:00,27942.0,27851.0,91.0,419.13,0
2025-10-21 16:50:00,27581.0,27942.0,-361.0,413.715,0
2025-10-21 16:55:00,27869.0,27581.0,288.0,418.03499999999997,0
2025-10-21 17:00:00,27951.0,27869.0,82.0,419.265,0
2025-10-21 17:05:00,27948.0,27951.0,-3.0,419.21999999999997,0
2025-10-21 17:10:00,28090.0,27948.0,142.0,421.34999999999997,0
2025-10-21 17:15:00,28223.0,28090.0,133.0,423.34499999999997,0
2025-10-21 17:20:00,28102.0,28223.0,-121.0,421.53,0
2025-10-21 17:25:00,28022.0,28102.0,-80.0,420.33,0
2025-10-21 17:30:00,28266.0,28022.0,244.0,423.99,0
2025-10-21 17:35:00,28471.0,28266.0,205.0,427.065,0
2025-10-21 17:40:00,28578.0,28471.0,107.0,428.66999999999996,0
2025-10-21 17:45:00,28734.0,28578.0,156.0,431.01,0
2025-10-21 17:50:00,28900.0,28734.0,166.0,433.5,0
2025-10-21 17:55:00,28897.0,28900.0,-3.0,433.455,0
2025-10-21 18:00:00,28746.0,28897.0,-151.0,431.19,0
2025-10-21 18:05:00,28822.0,28746.0,76.0,432.33,0
2025-10-21 18:10:00,28760.0,28822.0,-62.0,431.4,0
2025-10-21 18:15:00,28840.0,28760.0,80.0,432.59999999999997,0
2025-10-21 18:20:00,29114.0,28840.0,274.0,436.71,0
2025-10-21 18:25:00,28952.0,29114.0,-162.0,434.28,0
2025-10-21 18:30:00,29110.0,28952.0,158.0,436.65,0
2025-10-21 18:35:00,29331.0,29110.0,221.0,439.965,0
2025-10-21 18:40:00,29191.0,29331.0,-140.0,437.865,0
2025-10-21 18:45:00,29277.0,29191.0,86.0,439.155,0
2025-10-21 18:50:00,29583.0,29277.0,306.0,443.745,0
2025-10-21 18:55:00,29813.0,29583.0,230.0,447.195,0
2025-10-21 19:00:00,29615.000000000004,29813.0,-197.99999999999636,444.225,0
2025-10-21 19:05:00,29674.0,29615.0,59.0,445.10999999999996,0
2025-10-21 19:10:00,29867.999999999996,29674.0,193.99999999999636,448.0199999999999,0
2025-10-21 19:15:00,29996.999999999996,29868.0,128.99999999999636,449.9549999999999,0
2025-10-21 19:20:00,30266.999999999996,29997.0,269.99999999999636,454.00499999999994,0
2025-10-21 19:25:00,30222.999999999996,30267.0,-44.00000000000364,453.3449999999999,0
2025-10-21 19:30:00,30505.0,30223.0,282.0,457.575,0
2025-10-21 19:35:00,30915.0,30505.0,410.0,463.72499999999997,0
2025-10-21 19:40:00,31310.0,30915.0,395.0,469.65,0
2025-10-21 19:45:00,31524.0,31310.0,214.0,472.85999999999996,0
2025-10-21 19:50:00,31703.0,31524.0,179.0,475.54499999999996,0
2025-10-21 19:55:00,31750.0,31703.0,47.0,476.25,0
2025-10-21 20:00:00,31540.0,31750.0,-210.0,473.09999999999997,0
2025-10-21 20:05:00,31808.0,31540.0,268.0,477.12,0
2025-10-21 20:10:00,31960.0,31808.0,152.0,479.4,0
2025-10-21 20:15:00,32006.000000000004,31960.0,46.00000000000364,480.09000000000003,0
2025-10-21 20:20:00,32195.000000000004,32006.0,189.00000000000364,482.925,0
2025-10-21 20:25:00,32084.000000000004,32195.0,-110.99999999999636,481.26000000000005,0
2025-10-21 20:30:00,32072.0,32084.0,-12.0,481.08,0
2025-10-21 20:35:00,31837.000000000004,32072.0,-234.99999999999636,477.55500000000006,0
2025-10-21 20:40:00,31945.000000000004,31837.0,108.00000000000364,479.175,0
2025-10-21 20:45:00,31908.000000000004,31945.0,-36.99999999999636,478.62000000000006,0
2025-10-21 20:50:00,31638.0,31908.0,-270.0,474.57,0
2025-10-21 20:55:00,31770.0,31638.0,132.0,476.54999999999995,0
2025-10-21 21:00:00,31733.0,31770.0,-37.0,475.995,0
2025-10-21 21:05:00,31622.0,31733.0,-111.0,474.33,0
2025-10-21 21:10:00,31405.0,31622.0,-217.0,471.075,0
2025-10-21 21:15:00,31201.000000000004,31405.0,-203.99999999999636,468.01500000000004,0
2025-10-21 21:20:00,31020.999999999996,31201.0,-180.00000000000364,465.31499999999994,0
2025-10-21 21:25:00,31054.0,31021.0,33.0,465.81,0
2025-10-21 21:30:00,30638.0,31054.0,-416.0,459.57,0
2025-10-21 21:35:00,30505.0,30638.0,-133.0,457.575,0
2025-10-21 21:40:00,30256.0,30505.0,-249.0,453.84,0
2025-10-21 21:45:00,29944.0,30256.0,-312.0,449.15999999999997,0
2025-10-21 21:50:00,29661.999999999996,29944.0,-282.00000000000364,444.92999999999995,0
2025-10-21 21:55:00,29275.0,29662.0,-387.0,439.125,0
2025-10-21 22:00:00,28897.0,29275.0,-378.0,433.455,0
2025-10-21 22:05:00,28641.0,28897.0,-256.0,429.615,0
2025-10-21 22:10:00,28407.0,28641.0,-234.0,426.10499999999996,0
2025-10-21 22:15:00,27935.0,28407.0,-472.0,419.025,1
2025-10-21 22:20:00,27612.0,27935.0,-323.0,414.18,0
2025-10-21 22:25:00,27649.0,27612.0,37.0,414.73499999999996,0
2025-10-21 22:30:00,27465.0,27649.0,-184.0,411.97499999999997,0
2025-10-21 22:35:00,27347.0,27465.0,-118.0,410.205,0
2025-10-21 22:40:00,26879.0,27347.0,-468.0,403.185,1
2025-10-21 22:45:00,26746.0,26879.0,-133.0,401.19,0
2025-10-21 22:50:00,26514.0,26746.0,-232.0,397.71,0
2025-10-21 22:55:00,26327.0,26514.0,-187.0,394.905,0
2025-10-21 23:00:00,25912.0,26327.0,-415.0,388.68,1
2025-10-21 23:05:00,25725.0,25912.0,-187.0,385.875,0
2025-10-21 23:10:00,25668.0,25725.0,-57.0,385.02,0
2025-10-21 23:15:00,25381.0,25668.0,-287.0,380.715,0
2025-10-21 23:20:00,25208.0,25381.0,-173.0,378.12,0
2025-10-21 23:25:00,25056.0,25208.0,-152.0,375.84,0
2025-10-21 23:30:00,24906.0,25056.0,-150.0,373.59,0
2025-10-21 23:35:00,24918.0,24906.0,12.0,373.77,0
2025-10-21 23:40:00,24644.0,24918.0,-274.0,369.65999999999997,0
2025-10-21 23:45:00,24284.0,24644.0,-360.0,364.26,0
2025-10-21 23:50:00,23918.0,24284.0,-366.0,358.77,1
2025-10-21 23:55:00,24000.0,23918.0,82.0,360.0,0
2025-10-22 00:00:00,23950.0,24000.0,-50.0,359.25,0
